unit_id,town,county,buildable_area_sq_km,excluded_area_sq_km,climate_safe_suitability_score,suitability_tier,housing_need_score,social_vulnerability_score,infrastructure_access_score,flood_exposure_score,environmental_constraint_score,review_notes
grid5km_2300160020_1738,Poland,Androscoggin,25.0000000000000000,0E-24,70.35,strong candidate for parcel screening,69.0,42.39,47.53,1.85944765271221,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300342520_2888,Madawaska,Aroostook,4.6534346269606200,0E-24,70.33,strong candidate for parcel screening,70.86,59.4,50.05,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300342520_2887,Madawaska,Aroostook,10.7049128028692000,0E-24,70.33,strong candidate for parcel screening,70.86,59.4,50.05,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300342520_3100,Madawaska,Aroostook,22.5195918219185000,0E-24,70.33,strong candidate for parcel screening,70.86,59.4,50.05,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300342520_2995,Madawaska,Aroostook,11.2935197031289000,0E-24,70.33,strong candidate for parcel screening,70.86,59.4,50.05,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300972865_4963,Southwest Harbor,Hancock,5.8070643076150500,0E-24,70.29,strong candidate for parcel screening,70.39,43.84,45.18,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300972865_4961,Southwest Harbor,Hancock,5.0037719456620800,0E-24,70.29,strong candidate for parcel screening,70.39,43.84,45.18,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300972865_4856,Southwest Harbor,Hancock,8.3037693899072500,0E-24,70.29,strong candidate for parcel screening,70.39,43.84,45.18,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300972865_5068,Southwest Harbor,Hancock,10.5690937368180000,0E-24,70.29,strong candidate for parcel screening,70.39,43.84,45.18,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300972865_5069,Southwest Harbor,Hancock,2.1615790504282800,0E-24,70.29,strong candidate for parcel screening,70.39,43.84,45.18,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300972865_4855,Southwest Harbor,Hancock,4.0556664733777000,0E-24,70.29,strong candidate for parcel screening,70.39,43.84,45.18,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300566145_2049,Scarborough,Cumberland,24.6402636419326000,0E-24,70.26,strong candidate for parcel screening,50.58,28.85,65.24,8,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300566145_2048,Scarborough,Cumberland,2.2195215175510100,0E-24,70.26,strong candidate for parcel screening,50.58,28.85,65.24,8,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300566145_2156,Scarborough,Cumberland,22.7048251467030000,0E-24,70.26,strong candidate for parcel screening,50.58,28.85,65.24,8,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300566145_2155,Scarborough,Cumberland,10.5539822387362000,0E-24,70.26,strong candidate for parcel screening,50.58,28.85,65.24,8,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2301363590_3779,Rockland,Knox,2.0531018527999200,0E-24,70.22,strong candidate for parcel screening,59.93,47.11,56.49,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2301363590_3672,Rockland,Knox,10.8494694036074000,0E-24,70.22,strong candidate for parcel screening,59.93,47.11,56.49,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2301363660_3673,Rockport,Knox,16.3729643469060000,0E-24,70.20,strong candidate for parcel screening,59.63,30.88,51.33,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300383785_4673,Weston,Aroostook,6.6513449215079200,0E-24,70.20,strong candidate for parcel screening,67.66,55.75,51.58,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2301102100_2390,Augusta,Kennebec,2.5811659494426500,0E-24,70.18,strong candidate for parcel screening,65.03,55.44,54.05,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2301102100_2817,Augusta,Kennebec,0.67787560119143300000,0E-24,70.18,strong candidate for parcel screening,65.03,55.44,54.05,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2301102100_2710,Augusta,Kennebec,24.9902021984349000,0E-24,70.18,strong candidate for parcel screening,65.03,55.44,54.05,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2301102100_2389,Augusta,Kennebec,2.5683695162030700,0E-24,70.18,strong candidate for parcel screening,65.03,55.44,54.05,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2301102100_2816,Augusta,Kennebec,0.40392739212150400000,0E-24,70.18,strong candidate for parcel screening,65.03,55.44,54.05,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2301102100_2711,Augusta,Kennebec,17.2339557798682000,0E-24,70.18,strong candidate for parcel screening,65.03,55.44,54.05,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2301102100_2709,Augusta,Kennebec,6.9558503945504300,0E-24,70.18,strong candidate for parcel screening,65.03,55.44,54.05,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300102060_1741,Auburn,Androscoggin,2.8463422867101200,0E-24,70.13,strong candidate for parcel screening,63.01,48.69,56.63,4.46909199952112,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300102060_1952,Auburn,Androscoggin,21.2099596323256000,0E-24,70.12,strong candidate for parcel screening,63.01,48.69,54.63,1.52891490059253,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300160020_1523,Poland,Androscoggin,0.70338970014575900000,0E-24,70.12,strong candidate for parcel screening,69.0,42.39,45.53,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300160020_1525,Poland,Androscoggin,2.0502660133046900,0E-24,70.12,strong candidate for parcel screening,69.0,42.39,45.53,0,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300160020_1630,Poland,Androscoggin,8.2663152017296600,0E-24,70.10,strong candidate for parcel screening,69.0,42.39,45.53,0.092194167509251,0,High planning score; prioritize parcel-level confirmation and affordability safeguards.
grid5km_2300179585_2170,Wales,Androscoggin,24.9915169554826000,0E-24,69.96,moderate candidate for parcel screening,62.4,45.53,52.64,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300508430_2272,Brunswick,Cumberland,8.2981541834428100,0E-24,69.94,moderate candidate for parcel screening,54.89,37.09,57.28,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300508430_2594,Brunswick,Cumberland,11.3464528363096000,0E-24,69.94,moderate candidate for parcel screening,54.89,37.09,57.28,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300508430_2378,Brunswick,Cumberland,12.6370404859900000,0E-24,69.94,moderate candidate for parcel screening,54.89,37.09,57.28,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300508430_2485,Brunswick,Cumberland,21.3444347691505000,0E-24,69.94,moderate candidate for parcel screening,54.89,37.09,57.28,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300508430_2377,Brunswick,Cumberland,0.89199227526446100000,0E-24,69.94,moderate candidate for parcel screening,54.89,37.09,57.28,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300508430_2273,Brunswick,Cumberland,1.7225778872302400,0E-24,69.94,moderate candidate for parcel screening,54.89,37.09,57.28,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300367790_3821,Sherman,Aroostook,5.3369641293299300,0E-24,69.94,moderate candidate for parcel screening,67.15,54.77,50.89,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300587845_2162,Yarmouth,Cumberland,18.8013326083519000,0E-24,69.90,moderate candidate for parcel screening,52.33,33.76,58.58,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300102060_1847,Auburn,Androscoggin,23.6269264132686000,0E-24,69.85,moderate candidate for parcel screening,63.01,48.69,54.63,2.88184556884424,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300160020_1737,Poland,Androscoggin,10.4402284426966000,0E-24,69.85,moderate candidate for parcel screening,69.0,42.39,49.53,7.36202607680336,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300102060_1951,Auburn,Androscoggin,0.62277065235895300000,0E-24,69.83,moderate candidate for parcel screening,63.01,48.69,54.63,2.97684919619029,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301902795_3902,Bangor,Penobscot,17.5174130960973000,0E-24,69.77,moderate candidate for parcel screening,66.36,55.07,61.89,16,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300360825_3944,Presque Isle,Aroostook,25.0000000000000000,0E-24,69.74,moderate candidate for parcel screening,58.52,50.07,57.29,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300360825_3943,Presque Isle,Aroostook,10.0046843762663000,0E-24,69.74,moderate candidate for parcel screening,58.52,50.07,57.29,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300342520_3209,Madawaska,Aroostook,0.25931695566425200000,0E-24,69.73,moderate candidate for parcel screening,70.86,59.4,48.05,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300342520_3208,Madawaska,Aroostook,5.2075371611173100,0E-24,69.73,moderate candidate for parcel screening,70.86,59.4,48.05,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300342520_3207,Madawaska,Aroostook,13.0474179436976000,0E-24,69.73,moderate candidate for parcel screening,70.86,59.4,48.05,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300342520_2994,Madawaska,Aroostook,24.3918283910095000,0E-24,69.73,moderate candidate for parcel screening,70.86,59.4,48.05,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300342520_3206,Madawaska,Aroostook,9.3148285609245600,0E-24,69.73,moderate candidate for parcel screening,70.86,59.4,48.05,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300342520_2993,Madawaska,Aroostook,4.3186263936907600,0E-24,69.73,moderate candidate for parcel screening,70.86,59.4,48.05,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300342520_3099,Madawaska,Aroostook,4.4689644070267900,0E-24,69.73,moderate candidate for parcel screening,70.86,59.4,48.05,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300342520_3101,Madawaska,Aroostook,25.0000000000000000,0E-24,69.73,moderate candidate for parcel screening,70.86,59.4,48.05,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301955565_4010,Orono,Penobscot,5.4602731925691300,0E-24,69.71,moderate candidate for parcel screening,72.05,49.86,54.28,16,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301351620_4101,North Haven,Knox,24.9866622772560000,0E-24,69.67,moderate candidate for parcel screening,68.77,37.03,47.8,8,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301351620_4100,North Haven,Knox,9.8745063404011400,0E-24,69.67,moderate candidate for parcel screening,68.77,37.03,47.8,8,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301351620_4208,North Haven,Knox,17.9139927896489000,0E-24,69.67,moderate candidate for parcel screening,68.77,37.03,47.8,8,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2300160020_1846,Poland,Androscoggin,8.6995463540044400,0E-24,69.61,moderate candidate for parcel screening,69.0,42.39,45.53,2.57258587688455,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
grid5km_2301363660_3565,Rockport,Knox,0.46834180223296900000,0E-24,69.60,moderate candidate for parcel screening,59.63,30.88,49.33,0,0,"Moderate planning score; compare with local infrastructure, zoning, and hazard overlays."
